"Country","X30.01.20","X31.01.20","X01.02.20","X02.02.20","X03.02.20","X04.02.20","X05.02.20","X06.02.20","X07.02.20","X08.02.20","X09.02.20","X10.02.20","X11.02.20","X12.02.20","X13.02.20","X14.02.20","X15.02.20","X16.02.20","X17.02.20","X18.02.20","X19.02.20","X20.02.20","X21.02.20","X22.02.20","X23.02.20","X24.02.20","X25.02.20","X26.02.20","X27.02.20","X28.02.20","X29.02.20","X01.03.20","X02.03.20","X03.03.20","X04.03.20","X05.03.20","X06.03.20","X07.03.20","X08.03.20","X09.03.20","X10.03.20","X11.03.20","X12.03.20","X13.03.20","X14.03.20","X15.03.20","X16.03.20","X17.03.20","X18.03.20","X19.03.20","X20.03.20","X21.03.20","X22.03.20","X23.03.20","X24.03.20","X25.03.20","X26.03.20","X27.03.20","X28.03.20","X29.03.20","X30.03.20","X31.03.20","X01.04.20","X02.04.20","X03.04.20","X04.04.20","X05.04.20","X06.04.20","X07.04.20","X08.04.20","X09.04.20","X10.04.20","X11.04.20","X12.04.20","X13.04.20","X14.04.20","X15.04.20","X16.04.20","X17.04.20","X18.04.20","X19.04.20","X20.04.20","X21.04.20","X22.04.20","X23.04.20","X24.04.20","X25.04.20","X26.04.20","X27.04.20","X28.04.20","X29.04.20","X30.04.20","X01.05.20","X02.05.20","X03.05.20","X04.05.20","X05.05.20","X06.05.20","X07.05.20","X08.05.20","X09.05.20","X10.05.20","X11.05.20","X12.05.20","X13.05.20","X14.05.20","X15.05.20","X16.05.20","X17.05.20","X18.05.20","X19.05.20","X20.05.20","X21.05.20","X22.05.20","X23.05.20","X24.05.20","X25.05.20","X26.05.20","X27.05.20","X28.05.20","X29.05.20","X30.05.20","X31.05.20","X01.06.20","X02.06.20","X03.06.20","X04.06.20","X05.06.20","X06.06.20","X07.06.20","X08.06.20","X09.06.20","X10.06.20","X11.06.20","X12.06.20","X13.06.20","X14.06.20","X15.06.20","X16.06.20","X17.06.20","X18.06.20","X19.06.20","X20.06.20","X21.06.20","X22.06.20","X23.06.20","X24.06.20","X25.06.20","X26.06.20","X27.06.20","X28.06.20","X29.06.20","X30.06.20","X01.07.20","X02.07.20","X03.07.20","X04.07.20","X05.07.20","X06.07.20","X07.07.20","X08.07.20","X09.07.20","X10.07.20","X11.07.20","X12.07.20","X13.07.20","X14.07.20","X15.07.20","X16.07.20","X17.07.20","X18.07.20","X19.07.20","X20.07.20","X22.07.20"
"India",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,4,4,4,7,7,9,10,15,17,19,27,31,35,41,53,62,75,83,111,124,149,169,206,242,273,324,353,392,420,480,507,519,590,603,652,718,775,779,872,886,937,1008,1074,1147,1152,1223,1306,1389,1583,1694,1783,1886,1981,2109,2293,2415,2549,2649,2752,2872,2872,3163,3163,3435,3583,3583,3867,4021,4167,4337,4531,4531,4971,5164,5394,5598,5815,6075,6348,6642,6929,7200,7466,7745,8102,8498,8884,9195,9520,9900,11903,12237,12573,12948,13254,13699,14011,14476,14894,15301,15685,16095,16475,16893,17400,17834,18213,18655,19268,19693,20160,20642,21129,21604,22123,22674,23174,23727,24309,24915,25602,26273,26816,27497,28084
