"State","Date","Day","Confirmed","Deaths","Recovered","Active.Cases","Closed.Cases","Death.Rate"
"Manipur","28/03/2020",59,1,0,0,1,0,0
"Manipur","29/03/2020",60,1,0,0,1,0,0
"Manipur","30/03/2020",61,1,0,0,1,0,0
"Manipur","31/03/2020",62,1,0,0,1,0,0
"Manipur","01/04/2020",63,1,0,0,1,0,0
"Manipur","02/04/2020",64,1,0,0,1,0,0
"Manipur","03/04/2020",65,2,0,0,2,0,0
"Manipur","04/04/2020",66,2,0,0,2,0,0
"Manipur","05/04/2020",67,2,0,0,2,0,0
"Manipur","06/04/2020",68,2,0,0,2,0,0
"Manipur","07/04/2020",69,2,0,0,2,0,0
"Manipur","08/04/2020",70,2,0,0,2,0,0
"Mizoram","30/01/2020",1,0,0,0,0,0,0
"Mizoram","31/01/2020",2,0,0,0,0,0,0
"Mizoram","01/02/2020",3,0,0,0,0,0,0
"Mizoram","02/02/2020",4,0,0,0,0,0,0
"Mizoram","03/02/2020",5,0,0,0,0,0,0
"Mizoram","04/02/2020",6,0,0,0,0,0,0
"Mizoram","05/02/2020",7,0,0,0,0,0,0
"Mizoram","06/02/2020",8,0,0,0,0,0,0
"Mizoram","07/02/2020",9,0,0,0,0,0,0
"Mizoram","08/02/2020",10,0,0,0,0,0,0
"Mizoram","09/02/2020",11,0,0,0,0,0,0
"Mizoram","10/02/2020",12,0,0,0,0,0,0
"Mizoram","11/02/2020",13,0,0,0,0,0,0
"Mizoram","12/02/2020",14,0,0,0,0,0,0
"Mizoram","13/02/2020",15,0,0,0,0,0,0
"Mizoram","14/02/2020",16,0,0,0,0,0,0
"Mizoram","15/02/2020",17,0,0,0,0,0,0
"Mizoram","16/02/2020",18,0,0,0,0,0,0
"Mizoram","17/02/2020",19,0,0,0,0,0,0
"Mizoram","18/02/2020",20,0,0,0,0,0,0
"Mizoram","19/02/2020",21,0,0,0,0,0,0
"Mizoram","20/02/2020",22,0,0,0,0,0,0
"Mizoram","21/02/2020",23,0,0,0,0,0,0
"Mizoram","22/02/2020",24,0,0,0,0,0,0
"Mizoram","23/02/2020",25,0,0,0,0,0,0
"Mizoram","24/02/2020",26,0,0,0,0,0,0
"Mizoram","25/02/2020",27,0,0,0,0,0,0
"Mizoram","26/02/2020",28,0,0,0,0,0,0
"Mizoram","27/02/2020",29,0,0,0,0,0,0
"Mizoram","28/02/2020",30,0,0,0,0,0,0
"Mizoram","29/02/2020",31,0,0,0,0,0,0
"Mizoram","01/03/2020",32,0,0,0,0,0,0
"Mizoram","02/03/2020",33,0,0,0,0,0,0
"Mizoram","03/03/2020",34,0,0,0,0,0,0
"Mizoram","04/03/2020",35,0,0,0,0,0,0
"Mizoram","05/03/2020",36,0,0,0,0,0,0
"Mizoram","06/03/2020",37,0,0,0,0,0,0
"Mizoram","07/03/2020",38,0,0,0,0,0,0
"Mizoram","08/03/2020",39,0,0,0,0,0,0
"Mizoram","09/03/2020",40,0,0,0,0,0,0
"Mizoram","10/03/2020",41,0,0,0,0,0,0
"Mizoram","11/03/2020",42,0,0,0,0,0,0
"Mizoram","12/03/2020",43,0,0,0,0,0,0
"Mizoram","13/03/2020",44,0,0,0,0,0,0
"Mizoram","14/03/2020",45,0,0,0,0,0,0
"Mizoram","15/03/2020",46,0,0,0,0,0,0
"Mizoram","16/03/2020",47,0,0,0,0,0,0
"Mizoram","17/03/2020",48,0,0,0,0,0,0
"Mizoram","18/03/2020",49,0,0,0,0,0,0
"Mizoram","19/03/2020",50,0,0,0,0,0,0
"Mizoram","20/03/2020",51,0,0,0,0,0,0
"Mizoram","21/03/2020",52,0,0,0,0,0,0
"Mizoram","22/03/2020",53,0,0,0,0,0,0
"Mizoram","23/03/2020",54,0,0,0,0,0,0
"Mizoram","24/03/2020",55,0,0,0,0,0,0
"Mizoram","25/03/2020",56,1,0,0,1,0,0
"Mizoram","26/03/2020",57,1,0,0,1,0,0
"Mizoram","27/03/2020",58,1,0,0,1,0,0
"Mizoram","28/03/2020",59,1,0,0,1,0,0
"Mizoram","29/03/2020",60,1,0,0,1,0,0
"Mizoram","30/03/2020",61,1,0,0,1,0,0
"Mizoram","31/03/2020",62,1,0,0,1,0,0
"Mizoram","01/04/2020",63,1,0,0,1,0,0
"Mizoram","02/04/2020",64,1,0,0,1,0,0
"Mizoram","03/04/2020",65,1,0,0,1,0,0
"Mizoram","04/04/2020",66,1,0,0,1,0,0
"Mizoram","05/04/2020",67,1,0,0,1,0,0
"Mizoram","06/04/2020",68,1,0,0,1,0,0
"Mizoram","07/04/2020",69,1,0,0,1,0,0
"Mizoram","08/04/2020",70,1,0,0,1,0,0
"Odisha","30/01/2020",1,0,0,0,0,0,0
"Odisha","31/01/2020",2,0,0,0,0,0,0
"Odisha","01/02/2020",3,0,0,0,0,0,0
"Odisha","02/02/2020",4,0,0,0,0,0,0
"Odisha","03/02/2020",5,0,0,0,0,0,0
"Odisha","04/02/2020",6,0,0,0,0,0,0
"Odisha","05/02/2020",7,0,0,0,0,0,0
"Odisha","06/02/2020",8,0,0,0,0,0,0
"Odisha","07/02/2020",9,0,0,0,0,0,0
"Odisha","08/02/2020",10,0,0,0,0,0,0
"Odisha","09/02/2020",11,0,0,0,0,0,0
"Odisha","10/02/2020",12,0,0,0,0,0,0
"Odisha","11/02/2020",13,0,0,0,0,0,0
"Odisha","12/02/2020",14,0,0,0,0,0,0
"Odisha","13/02/2020",15,0,0,0,0,0,0
"Odisha","14/02/2020",16,0,0,0,0,0,0
"Odisha","15/02/2020",17,0,0,0,0,0,0
"Odisha","16/02/2020",18,0,0,0,0,0,0
"Odisha","17/02/2020",19,0,0,0,0,0,0
"Odisha","18/02/2020",20,0,0,0,0,0,0
"Odisha","19/02/2020",21,0,0,0,0,0,0
"Odisha","20/02/2020",22,0,0,0,0,0,0
"Odisha","21/02/2020",23,0,0,0,0,0,0
"Odisha","22/02/2020",24,0,0,0,0,0,0
"Odisha","23/02/2020",25,0,0,0,0,0,0
"Odisha","24/02/2020",26,0,0,0,0,0,0
"Odisha","25/02/2020",27,0,0,0,0,0,0
"Odisha","26/02/2020",28,0,0,0,0,0,0
"Odisha","27/02/2020",29,0,0,0,0,0,0
"Odisha","28/02/2020",30,0,0,0,0,0,0
"Odisha","29/02/2020",31,0,0,0,0,0,0
"Odisha","01/03/2020",32,0,0,0,0,0,0
"Odisha","02/03/2020",33,0,0,0,0,0,0
"Odisha","03/03/2020",34,0,0,0,0,0,0
"Odisha","04/03/2020",35,0,0,0,0,0,0
"Odisha","05/03/2020",36,0,0,0,0,0,0
"Odisha","06/03/2020",37,0,0,0,0,0,0
"Odisha","07/03/2020",38,0,0,0,0,0,0
"Odisha","08/03/2020",39,0,0,0,0,0,0
"Odisha","09/03/2020",40,0,0,0,0,0,0
"Odisha","10/03/2020",41,0,0,0,0,0,0
"Odisha","11/03/2020",42,0,0,0,0,0,0
"Odisha","12/03/2020",43,0,0,0,0,0,0
"Odisha","13/03/2020",44,0,0,0,0,0,0
"Odisha","14/03/2020",45,0,0,0,0,0,0
"Odisha","15/03/2020",46,0,0,0,0,0,0
"Odisha","16/03/2020",47,1,0,0,1,0,0
"Odisha","17/03/2020",48,1,0,0,1,0,0
"Odisha","18/03/2020",49,1,0,0,1,0,0
"Odisha","19/03/2020",50,1,0,0,1,0,0
"Odisha","20/03/2020",51,2,0,0,2,0,0
"Odisha","21/03/2020",52,2,0,0,2,0,0
"Odisha","22/03/2020",53,2,0,0,2,0,0
"Odisha","23/03/2020",54,2,0,0,2,0,0
"Odisha","24/03/2020",55,2,0,0,2,0,0
"Odisha","25/03/2020",56,2,0,0,2,0,0
"Odisha","26/03/2020",57,2,0,0,2,0,0
"Odisha","27/03/2020",58,2,0,0,2,0,0
"Odisha","28/03/2020",59,3,0,0,3,0,0
"Odisha","29/03/2020",60,3,0,0,3,0,0
"Odisha","30/03/2020",61,3,0,0,3,0,0
"Odisha","31/03/2020",62,3,0,0,3,0,0
"Odisha","01/04/2020",63,4,0,0,4,0,0
"Odisha","02/04/2020",64,4,0,0,4,0,0
"Odisha","03/04/2020",65,5,0,0,5,0,0
"Odisha","04/04/2020",66,5,0,0,5,0,0
"Odisha","05/04/2020",67,20,0,0,20,0,0
"Odisha","06/04/2020",68,21,0,2,19,2,0
"Odisha","07/04/2020",69,42,1,2,39,3,2.38
"Odisha","08/04/2020",70,42,1,2,39,3,2.38
"Puducherry","30/01/2020",1,0,0,0,0,0,0
"Puducherry","31/01/2020",2,0,0,0,0,0,0
"Puducherry","01/02/2020",3,0,0,0,0,0,0
"Puducherry","02/02/2020",4,0,0,0,0,0,0
"Puducherry","03/02/2020",5,0,0,0,0,0,0
"Puducherry","04/02/2020",6,0,0,0,0,0,0
"Puducherry","05/02/2020",7,0,0,0,0,0,0
"Puducherry","06/02/2020",8,0,0,0,0,0,0
"Puducherry","07/02/2020",9,0,0,0,0,0,0
"Puducherry","08/02/2020",10,0,0,0,0,0,0
"Puducherry","09/02/2020",11,0,0,0,0,0,0
"Puducherry","10/02/2020",12,0,0,0,0,0,0
"Puducherry","11/02/2020",13,0,0,0,0,0,0
"Puducherry","12/02/2020",14,0,0,0,0,0,0
"Puducherry","13/02/2020",15,0,0,0,0,0,0
"Puducherry","14/02/2020",16,0,0,0,0,0,0
"Puducherry","15/02/2020",17,0,0,0,0,0,0
"Puducherry","16/02/2020",18,0,0,0,0,0,0
"Puducherry","17/02/2020",19,0,0,0,0,0,0
"Puducherry","18/02/2020",20,0,0,0,0,0,0
"Puducherry","19/02/2020",21,0,0,0,0,0,0
"Puducherry","20/02/2020",22,0,0,0,0,0,0
"Puducherry","21/02/2020",23,0,0,0,0,0,0
"Puducherry","22/02/2020",24,0,0,0,0,0,0
"Puducherry","23/02/2020",25,0,0,0,0,0,0
"Puducherry","24/02/2020",26,0,0,0,0,0,0
"Puducherry","25/02/2020",27,0,0,0,0,0,0
"Puducherry","26/02/2020",28,0,0,0,0,0,0
"Puducherry","27/02/2020",29,0,0,0,0,0,0
"Puducherry","28/02/2020",30,0,0,0,0,0,0
"Puducherry","29/02/2020",31,0,0,0,0,0,0
"Puducherry","01/03/2020",32,0,0,0,0,0,0
"Puducherry","02/03/2020",33,0,0,0,0,0,0
"Puducherry","03/03/2020",34,0,0,0,0,0,0
"Puducherry","04/03/2020",35,0,0,0,0,0,0
"Puducherry","05/03/2020",36,0,0,0,0,0,0
"Puducherry","06/03/2020",37,0,0,0,0,0,0
"Puducherry","07/03/2020",38,0,0,0,0,0,0
"Puducherry","08/03/2020",39,0,0,0,0,0,0
"Puducherry","09/03/2020",40,0,0,0,0,0,0
"Puducherry","10/03/2020",41,0,0,0,0,0,0
"Puducherry","11/03/2020",42,0,0,0,0,0,0
"Puducherry","12/03/2020",43,0,0,0,0,0,0
"Puducherry","13/03/2020",44,0,0,0,0,0,0
"Puducherry","14/03/2020",45,0,0,0,0,0,0
"Puducherry","15/03/2020",46,0,0,0,0,0,0
"Puducherry","16/03/2020",47,0,0,0,0,0,0
"Puducherry","17/03/2020",48,0,0,0,0,0,0
"Puducherry","18/03/2020",49,1,0,0,1,0,0
"Puducherry","19/03/2020",50,1,0,0,1,0,0
"Puducherry","20/03/2020",51,1,0,0,1,0,0
"Puducherry","21/03/2020",52,1,0,0,1,0,0
"Puducherry","22/03/2020",53,1,0,0,1,0,0
"Puducherry","23/03/2020",54,1,0,0,1,0,0
"Puducherry","24/03/2020",55,1,0,0,1,0,0
"Puducherry","25/03/2020",56,1,0,0,1,0,0
"Puducherry","26/03/2020",57,1,0,0,1,0,0
"Puducherry","27/03/2020",58,1,0,0,1,0,0
"Puducherry","28/03/2020",59,1,0,0,1,0,0
"Puducherry","29/03/2020",60,1,0,0,1,0,0
"Puducherry","30/03/2020",61,1,0,0,1,0,0
"Puducherry","31/03/2020",62,1,0,0,1,0,0
"Puducherry","01/04/2020",63,3,0,1,2,1,0
"Puducherry","02/04/2020",64,3,0,1,2,1,0
"Puducherry","03/04/2020",65,5,0,1,4,1,0
"Puducherry","04/04/2020",66,5,0,1,4,1,0
"Puducherry","05/04/2020",67,5,0,1,4,1,0
"Puducherry","06/04/2020",68,5,0,1,4,1,0
"Puducherry","07/04/2020",69,5,0,1,4,1,0
"Puducherry","08/04/2020",70,5,0,1,4,1,0
"Punjab","30/01/2020",1,0,0,0,0,0,0
"Punjab","31/01/2020",2,0,0,0,0,0,0
"Punjab","01/02/2020",3,0,0,0,0,0,0
"Punjab","02/02/2020",4,0,0,0,0,0,0
"Punjab","03/02/2020",5,0,0,0,0,0,0
"Punjab","04/02/2020",6,0,0,0,0,0,0
"Punjab","05/02/2020",7,0,0,0,0,0,0
"Punjab","06/02/2020",8,0,0,0,0,0,0
"Punjab","07/02/2020",9,0,0,0,0,0,0
"Punjab","08/02/2020",10,0,0,0,0,0,0
"Punjab","09/02/2020",11,0,0,0,0,0,0
"Punjab","10/02/2020",12,0,0,0,0,0,0
"Punjab","11/02/2020",13,0,0,0,0,0,0
"Punjab","12/02/2020",14,0,0,0,0,0,0
"Punjab","13/02/2020",15,0,0,0,0,0,0
"Punjab","14/02/2020",16,0,0,0,0,0,0
"Punjab","15/02/2020",17,0,0,0,0,0,0
"Punjab","16/02/2020",18,0,0,0,0,0,0
"Punjab","17/02/2020",19,0,0,0,0,0,0
"Punjab","18/02/2020",20,0,0,0,0,0,0
"Punjab","19/02/2020",21,0,0,0,0,0,0
"Punjab","20/02/2020",22,0,0,0,0,0,0
"Punjab","21/02/2020",23,0,0,0,0,0,0
"Punjab","22/02/2020",24,0,0,0,0,0,0
"Punjab","23/02/2020",25,0,0,0,0,0,0
"Punjab","24/02/2020",26,0,0,0,0,0,0
"Punjab","25/02/2020",27,0,0,0,0,0,0
"Punjab","26/02/2020",28,0,0,0,0,0,0
"Punjab","27/02/2020",29,0,0,0,0,0,0
"Punjab","28/02/2020",30,0,0,0,0,0,0
"Punjab","29/02/2020",31,0,0,0,0,0,0
"Punjab","01/03/2020",32,0,0,0,0,0,0
"Punjab","02/03/2020",33,0,0,0,0,0,0
"Punjab","03/03/2020",34,0,0,0,0,0,0
"Punjab","04/03/2020",35,0,0,0,0,0,0
"Punjab","05/03/2020",36,0,0,0,0,0,0
"Punjab","06/03/2020",37,0,0,0,0,0,0
"Punjab","07/03/2020",38,0,0,0,0,0,0
"Punjab","08/03/2020",39,0,0,0,0,0,0
"Punjab","09/03/2020",40,1,0,0,1,0,0
"Punjab","10/03/2020",41,1,0,0,1,0,0
"Punjab","11/03/2020",42,1,0,0,1,0,0
"Punjab","12/03/2020",43,1,0,0,1,0,0
"Punjab","13/03/2020",44,1,0,0,1,0,0
"Punjab","14/03/2020",45,1,0,0,1,0,0
"Punjab","15/03/2020",46,1,0,0,1,0,0
"Punjab","16/03/2020",47,1,0,0,1,0,0
"Punjab","17/03/2020",48,1,0,0,1,0,0
"Punjab","18/03/2020",49,1,0,0,1,0,0
"Punjab","19/03/2020",50,2,1,0,1,1,50
"Punjab","20/03/2020",51,2,1,0,1,1,50
"Punjab","21/03/2020",52,13,1,0,12,1,7.69
"Punjab","22/03/2020",53,21,1,0,20,1,4.76
"Punjab","23/03/2020",54,21,1,0,20,1,4.76
"Punjab","24/03/2020",55,29,1,0,28,1,3.45
"Punjab","25/03/2020",56,29,1,0,28,1,3.45
"Punjab","26/03/2020",57,33,1,0,32,1,3.03
"Punjab","27/03/2020",58,33,1,0,32,1,3.03
"Punjab","28/03/2020",59,38,1,1,36,2,2.63
"Punjab","29/03/2020",60,38,1,1,36,2,2.63
"Punjab","30/03/2020",61,38,1,1,36,2,2.63
"Punjab","31/03/2020",62,41,3,1,37,4,7.32
"Punjab","01/04/2020",63,42,3,1,38,4,7.14
"Punjab","02/04/2020",64,46,4,1,41,5,8.7
"Punjab","03/04/2020",65,48,5,1,42,6,10.42
"Punjab","04/04/2020",66,57,5,1,51,6,8.77
"Punjab","05/04/2020",67,57,5,1,51,6,8.77
"Punjab","06/04/2020",68,76,6,4,66,10,7.89
"Punjab","07/04/2020",69,91,7,4,80,11,7.69
"Punjab","08/04/2020",70,91,7,4,80,11,7.69
"Rajasthan","30/01/2020",1,0,0,0,0,0,0
"Rajasthan","31/01/2020",2,0,0,0,0,0,0
"Rajasthan","01/02/2020",3,0,0,0,0,0,0
"Rajasthan","02/02/2020",4,0,0,0,0,0,0
"Rajasthan","03/02/2020",5,0,0,0,0,0,0
"Rajasthan","04/02/2020",6,0,0,0,0,0,0
"Rajasthan","05/02/2020",7,0,0,0,0,0,0
"Rajasthan","06/02/2020",8,0,0,0,0,0,0
"Rajasthan","07/02/2020",9,0,0,0,0,0,0
"Rajasthan","08/02/2020",10,0,0,0,0,0,0
"Rajasthan","09/02/2020",11,0,0,0,0,0,0
"Rajasthan","10/02/2020",12,0,0,0,0,0,0
"Rajasthan","11/02/2020",13,0,0,0,0,0,0
"Rajasthan","12/02/2020",14,0,0,0,0,0,0
"Rajasthan","13/02/2020",15,0,0,0,0,0,0
"Rajasthan","14/02/2020",16,0,0,0,0,0,0
"Rajasthan","15/02/2020",17,0,0,0,0,0,0
"Rajasthan","16/02/2020",18,0,0,0,0,0,0
"Rajasthan","17/02/2020",19,0,0,0,0,0,0
"Rajasthan","18/02/2020",20,0,0,0,0,0,0
"Rajasthan","19/02/2020",21,0,0,0,0,0,0
"Rajasthan","20/02/2020",22,0,0,0,0,0,0
"Rajasthan","21/02/2020",23,0,0,0,0,0,0
"Rajasthan","22/02/2020",24,0,0,0,0,0,0
"Rajasthan","23/02/2020",25,0,0,0,0,0,0
"Rajasthan","24/02/2020",26,0,0,0,0,0,0
"Rajasthan","25/02/2020",27,0,0,0,0,0,0
"Rajasthan","26/02/2020",28,0,0,0,0,0,0
"Rajasthan","27/02/2020",29,0,0,0,0,0,0
"Rajasthan","28/02/2020",30,0,0,0,0,0,0
"Rajasthan","29/02/2020",31,0,0,0,0,0,0
"Rajasthan","01/03/2020",32,0,0,0,0,0,0
"Rajasthan","02/03/2020",33,0,0,0,0,0,0
"Rajasthan","03/03/2020",34,1,0,0,1,0,0
"Rajasthan","04/03/2020",35,15,0,0,15,0,0
"Rajasthan","05/03/2020",36,15,0,0,15,0,0
"Rajasthan","06/03/2020",37,15,0,0,15,0,0
"Rajasthan","07/03/2020",38,15,0,0,15,0,0
"Rajasthan","08/03/2020",39,15,0,0,15,0,0
"Rajasthan","09/03/2020",40,15,0,0,15,0,0
"Rajasthan","10/03/2020",41,15,0,0,15,0,0
"Rajasthan","11/03/2020",42,3,0,0,3,0,0
"Rajasthan","12/03/2020",43,3,0,0,3,0,0
"Rajasthan","13/03/2020",44,3,0,0,3,0,0
"Rajasthan","14/03/2020",45,3,0,1,2,1,0
"Rajasthan","15/03/2020",46,4,0,3,1,3,0
"Rajasthan","16/03/2020",47,4,0,3,1,3,0
"Rajasthan","17/03/2020",48,4,0,3,1,3,0
"Rajasthan","18/03/2020",49,4,0,3,1,3,0
"Rajasthan","19/03/2020",50,7,0,3,4,3,0
"Rajasthan","20/03/2020",51,17,0,3,14,3,0
"Rajasthan","21/03/2020",52,17,0,3,14,3,0
"Rajasthan","22/03/2020",53,24,0,3,21,3,0
"Rajasthan","23/03/2020",54,28,0,3,25,3,0
"Rajasthan","24/03/2020",55,32,0,3,29,3,0
"Rajasthan","25/03/2020",56,36,0,3,33,3,0
"Rajasthan","26/03/2020",57,41,0,3,38,3,0
"Rajasthan","27/03/2020",58,41,0,3,38,3,0
"Rajasthan","28/03/2020",59,54,0,3,51,3,0
"Rajasthan","29/03/2020",60,55,0,3,52,3,0
"Rajasthan","30/03/2020",61,59,0,3,56,3,0
"Rajasthan","31/03/2020",62,74,0,3,71,3,0
"Rajasthan","01/04/2020",63,93,0,3,90,3,0
"Rajasthan","02/04/2020",64,108,0,3,105,3,0
"Rajasthan","03/04/2020",65,167,0,3,164,3,0
"Rajasthan","04/04/2020",66,200,0,21,179,21,0
"Rajasthan","05/04/2020",67,200,0,21,179,21,0
"Rajasthan","06/04/2020",68,274,0,21,253,21,0
"Rajasthan","07/04/2020",69,288,3,21,264,24,1.04
"Rajasthan","08/04/2020",70,328,3,21,304,24,0.91
"Tamil Nadu","30/01/2020",1,0,0,0,0,0,0
"Tamil Nadu","31/01/2020",2,0,0,0,0,0,0
"Tamil Nadu","01/02/2020",3,0,0,0,0,0,0
"Tamil Nadu","02/02/2020",4,0,0,0,0,0,0
"Tamil Nadu","03/02/2020",5,0,0,0,0,0,0
"Tamil Nadu","04/02/2020",6,0,0,0,0,0,0
"Tamil Nadu","05/02/2020",7,0,0,0,0,0,0
"Tamil Nadu","06/02/2020",8,0,0,0,0,0,0
"Tamil Nadu","07/02/2020",9,0,0,0,0,0,0
"Tamil Nadu","08/02/2020",10,0,0,0,0,0,0
"Tamil Nadu","09/02/2020",11,0,0,0,0,0,0
"Tamil Nadu","10/02/2020",12,0,0,0,0,0,0
"Tamil Nadu","11/02/2020",13,0,0,0,0,0,0
"Tamil Nadu","12/02/2020",14,0,0,0,0,0,0
"Tamil Nadu","13/02/2020",15,0,0,0,0,0,0
"Tamil Nadu","14/02/2020",16,0,0,0,0,0,0
"Tamil Nadu","15/02/2020",17,0,0,0,0,0,0
"Tamil Nadu","16/02/2020",18,0,0,0,0,0,0
"Tamil Nadu","17/02/2020",19,0,0,0,0,0,0
"Tamil Nadu","18/02/2020",20,0,0,0,0,0,0
"Tamil Nadu","19/02/2020",21,0,0,0,0,0,0
"Tamil Nadu","20/02/2020",22,0,0,0,0,0,0
"Tamil Nadu","21/02/2020",23,0,0,0,0,0,0
"Tamil Nadu","22/02/2020",24,0,0,0,0,0,0
"Tamil Nadu","23/02/2020",25,0,0,0,0,0,0
"Tamil Nadu","24/02/2020",26,0,0,0,0,0,0
"Tamil Nadu","25/02/2020",27,0,0,0,0,0,0
"Tamil Nadu","26/02/2020",28,0,0,0,0,0,0
"Tamil Nadu","27/02/2020",29,0,0,0,0,0,0
"Tamil Nadu","28/02/2020",30,0,0,0,0,0,0
"Tamil Nadu","29/02/2020",31,0,0,0,0,0,0
"Tamil Nadu","01/03/2020",32,0,0,0,0,0,0
"Tamil Nadu","02/03/2020",33,0,0,0,0,0,0
"Tamil Nadu","03/03/2020",34,0,0,0,0,0,0
"Tamil Nadu","04/03/2020",35,0,0,0,0,0,0
"Tamil Nadu","05/03/2020",36,0,0,0,0,0,0
"Tamil Nadu","06/03/2020",37,0,0,0,0,0,0
"Tamil Nadu","07/03/2020",38,1,0,0,1,0,0
"Tamil Nadu","08/03/2020",39,1,0,0,1,0,0
"Tamil Nadu","09/03/2020",40,1,0,0,1,0,0
"Tamil Nadu","10/03/2020",41,1,0,0,1,0,0
"Tamil Nadu","11/03/2020",42,1,0,0,1,0,0
"Tamil Nadu","12/03/2020",43,1,0,0,1,0,0
"Tamil Nadu","13/03/2020",44,1,0,0,1,0,0
"Tamil Nadu","14/03/2020",45,1,0,0,1,0,0
"Tamil Nadu","15/03/2020",46,1,0,0,1,0,0
"Tamil Nadu","16/03/2020",47,1,0,0,1,0,0
"Tamil Nadu","17/03/2020",48,1,0,0,1,0,0
"Tamil Nadu","18/03/2020",49,1,0,0,1,0,0
"Tamil Nadu","19/03/2020",50,2,0,1,1,1,0
"Tamil Nadu","20/03/2020",51,3,0,1,2,1,0
"Tamil Nadu","21/03/2020",52,3,0,1,2,1,0
"Tamil Nadu","22/03/2020",53,7,0,1,6,1,0
"Tamil Nadu","23/03/2020",54,9,0,1,8,1,0
"Tamil Nadu","24/03/2020",55,15,0,1,14,1,0
"Tamil Nadu","25/03/2020",56,18,0,1,17,1,0
"Tamil Nadu","26/03/2020",57,26,1,1,24,2,3.85
"Tamil Nadu","27/03/2020",58,29,1,1,27,2,3.45
"Tamil Nadu","28/03/2020",59,40,1,2,37,3,2.5
"Tamil Nadu","29/03/2020",60,49,1,4,44,5,2.04
"Tamil Nadu","30/03/2020",61,67,1,4,62,5,1.49
"Tamil Nadu","31/03/2020",62,74,1,4,69,5,1.35
"Tamil Nadu","01/04/2020",63,234,1,6,227,7,0.43
"Tamil Nadu","02/04/2020",64,234,1,6,227,7,0.43
"Tamil Nadu","03/04/2020",65,309,1,6,302,7,0.32
"Tamil Nadu","04/04/2020",66,411,2,6,403,8,0.49
"Tamil Nadu","05/04/2020",67,485,3,6,476,9,0.62
"Tamil Nadu","06/04/2020",68,571,5,8,558,13,0.88
"Tamil Nadu","07/04/2020",69,621,5,8,608,13,0.81
"Tamil Nadu","08/04/2020",70,690,7,19,664,26,1.01
"Telengana","30/01/2020",1,0,0,0,0,0,0
"Telengana","31/01/2020",2,0,0,0,0,0,0
"Telengana","01/02/2020",3,0,0,0,0,0,0
"Telengana","02/02/2020",4,0,0,0,0,0,0
"Telengana","03/02/2020",5,0,0,0,0,0,0
"Telengana","04/02/2020",6,0,0,0,0,0,0
"Telengana","05/02/2020",7,0,0,0,0,0,0
"Telengana","06/02/2020",8,0,0,0,0,0,0
"Telengana","07/02/2020",9,0,0,0,0,0,0
"Telengana","08/02/2020",10,0,0,0,0,0,0
"Telengana","09/02/2020",11,0,0,0,0,0,0
"Telengana","10/02/2020",12,0,0,0,0,0,0
"Telengana","11/02/2020",13,0,0,0,0,0,0
"Telengana","12/02/2020",14,0,0,0,0,0,0
"Telengana","13/02/2020",15,0,0,0,0,0,0
"Telengana","14/02/2020",16,0,0,0,0,0,0
"Telengana","15/02/2020",17,0,0,0,0,0,0
"Telengana","16/02/2020",18,0,0,0,0,0,0
"Telengana","17/02/2020",19,0,0,0,0,0,0
"Telengana","18/02/2020",20,0,0,0,0,0,0
"Telengana","19/02/2020",21,0,0,0,0,0,0
"Telengana","20/02/2020",22,0,0,0,0,0,0
"Telengana","21/02/2020",23,0,0,0,0,0,0
"Telengana","22/02/2020",24,0,0,0,0,0,0
"Telengana","23/02/2020",25,0,0,0,0,0,0
"Telengana","24/02/2020",26,0,0,0,0,0,0
"Telengana","25/02/2020",27,0,0,0,0,0,0
"Telengana","26/02/2020",28,0,0,0,0,0,0
"Telengana","27/02/2020",29,0,0,0,0,0,0
"Telengana","28/02/2020",30,0,0,0,0,0,0
"Telengana","29/02/2020",31,0,0,0,0,0,0
"Telengana","01/03/2020",32,0,0,0,0,0,0
"Telengana","02/03/2020",33,1,0,0,1,0,0
"Telengana","03/03/2020",34,1,0,0,1,0,0
"Telengana","04/03/2020",35,1,0,0,1,0,0
"Telengana","05/03/2020",36,1,0,0,1,0,0
"Telengana","06/03/2020",37,1,0,0,1,0,0
"Telengana","07/03/2020",38,1,0,0,1,0,0
"Telengana","08/03/2020",39,1,0,0,1,0,0
"Telengana","09/03/2020",40,1,0,0,1,0,0
"Telengana","10/03/2020",41,1,0,0,1,0,0
"Telengana","11/03/2020",42,1,0,0,1,0,0
"Telengana","12/03/2020",43,1,0,0,1,0,0
"Telengana","13/03/2020",44,1,0,0,1,0,0
"Telengana","14/03/2020",45,1,0,0,1,0,0
"Telengana","15/03/2020",46,3,0,1,2,1,0
"Telengana","16/03/2020",47,3,0,1,2,1,0
"Telengana","17/03/2020",48,5,0,1,4,1,0
"Telengana","18/03/2020",49,6,0,1,5,1,0
"Telengana","19/03/2020",50,6,0,1,5,1,0
"Telengana","20/03/2020",51,17,0,1,16,1,0
"Telengana","21/03/2020",52,21,0,1,20,1,0
"Telengana","22/03/2020",53,22,0,1,21,1,0
"Telengana","23/03/2020",54,32,0,1,31,1,0
"Telengana","24/03/2020",55,35,0,1,34,1,0
"Telengana","25/03/2020",56,35,0,1,34,1,0
"Telengana","26/03/2020",57,44,0,1,43,1,0
"Telengana","27/03/2020",58,45,0,1,44,1,0
"Telengana","28/03/2020",59,56,0,1,55,1,0
"Telengana","29/03/2020",60,66,1,1,64,2,1.52
"Telengana","30/03/2020",61,71,1,1,69,2,1.41
