"State","Date","Day","Confirmed","Deaths","Recovered","Active.Cases","Closed.Cases","Death.Rate"
"Haryana","02/04/2020",64,43,0,21,22,21,0
"Himachal Pradesh","02/04/2020",64,3,1,1,1,2,33.33
"Jammu and Kashmir","02/04/2020",64,62,2,2,58,4,3.23
"Jharkhand","02/04/2020",64,1,0,0,1,0,0
"Karnataka","02/04/2020",64,110,3,9,98,12,2.73
"Kerala","02/04/2020",64,265,2,25,238,27,0.75
"Ladakh","02/04/2020",64,13,0,3,10,3,0
"Madhya Pradesh","02/04/2020",64,99,6,0,93,6,6.06
"Maharashtra","02/04/2020",64,335,13,42,280,55,3.88
"Manipur","02/04/2020",64,1,0,0,1,0,0
"Meghalaya","02/04/2020",64,0,0,0,0,0,0
"Mizoram","02/04/2020",64,1,0,0,1,0,0
"Nagaland","02/04/2020",64,0,0,0,0,0,0
"Odisha","02/04/2020",64,4,0,0,4,0,0
"Puducherry","02/04/2020",64,3,0,1,2,1,0
"Punjab","02/04/2020",64,46,4,1,41,5,8.7
"Rajasthan","02/04/2020",64,108,0,3,105,3,0
"Sikkim","02/04/2020",64,0,0,0,0,0,0
"Tamil Nadu","02/04/2020",64,234,1,6,227,7,0.43
"Telengana","02/04/2020",64,107,3,1,103,4,2.8
"Tripura","02/04/2020",64,0,0,0,0,0,0
"Unclassified","02/04/2020",64,0,0,0,0,0,0
"Uttar Pradesh","02/04/2020",64,113,2,14,97,16,1.77
"Uttarakhand","02/04/2020",64,7,0,2,5,2,0
"West Bengal","02/04/2020",64,53,3,6,44,9,5.66
"Andaman and Nicobar Islands","03/04/2020",65,10,0,0,10,0,0
"Andhra Pradesh","03/04/2020",65,132,1,1,130,2,0.76
"Arunachal Pradesh","03/04/2020",65,1,0,0,1,0,0
"Assam","03/04/2020",65,16,0,0,16,0,0
"Bihar","03/04/2020",65,29,1,0,28,1,3.45
"Chandigarh","03/04/2020",65,18,0,0,18,0,0
"Chhattisgarh","03/04/2020",65,9,0,3,6,3,0
"Dadar Nagar Haveli","03/04/2020",65,0,0,0,0,0,0
"Delhi","03/04/2020",65,219,4,8,207,12,1.83
"Goa","03/04/2020",65,6,0,0,6,0,0
"Gujarat","03/04/2020",65,95,8,10,77,18,8.42
"Haryana","03/04/2020",65,49,0,24,25,24,0
"Himachal Pradesh","03/04/2020",65,6,1,1,4,2,16.67
"Jammu and Kashmir","03/04/2020",65,75,2,3,70,5,2.67
"Jharkhand","03/04/2020",65,2,0,0,2,0,0
"Karnataka","03/04/2020",65,124,3,10,111,13,2.42
"Kerala","03/04/2020",65,286,2,27,257,29,0.7
"Ladakh","03/04/2020",65,14,0,3,11,3,0
"Madhya Pradesh","03/04/2020",65,104,6,0,98,6,5.77
"Maharashtra","03/04/2020",65,335,16,42,277,58,4.78
"Manipur","03/04/2020",65,2,0,0,2,0,0
"Meghalaya","03/04/2020",65,0,0,0,0,0,0
"Mizoram","03/04/2020",65,1,0,0,1,0,0
"Nagaland","03/04/2020",65,0,0,0,0,0,0
"Odisha","03/04/2020",65,5,0,0,5,0,0
"Puducherry","03/04/2020",65,5,0,1,4,1,0
"Punjab","03/04/2020",65,48,5,1,42,6,10.42
"Rajasthan","03/04/2020",65,167,0,3,164,3,0
"Sikkim","03/04/2020",65,0,0,0,0,0,0
"Tamil Nadu","03/04/2020",65,309,1,6,302,7,0.32
"Telengana","03/04/2020",65,158,7,1,150,8,4.43
"Tripura","03/04/2020",65,0,0,0,0,0,0
"Unclassified","03/04/2020",65,0,0,0,0,0,0
"Uttar Pradesh","03/04/2020",65,172,2,14,156,16,1.16
"Uttarakhand","03/04/2020",65,10,0,2,8,2,0
"West Bengal","03/04/2020",65,63,3,3,57,6,4.76
"Andaman and Nicobar Islands","04/04/2020",66,10,0,0,10,0,0
"Andhra Pradesh","04/04/2020",66,161,1,1,159,2,0.62
"Arunachal Pradesh","04/04/2020",66,1,0,0,1,0,0
"Assam","04/04/2020",66,24,0,0,24,0,0
"Bihar","04/04/2020",66,30,1,0,29,1,3.33
"Chandigarh","04/04/2020",66,18,0,0,18,0,0
"Chhattisgarh","04/04/2020",66,9,0,3,6,3,0
"Dadar Nagar Haveli","04/04/2020",66,0,0,0,0,0,0
"Delhi","04/04/2020",66,445,6,15,424,21,1.35
"Goa","04/04/2020",66,7,0,0,7,0,0
"Gujarat","04/04/2020",66,105,10,14,81,24,9.52
"Haryana","04/04/2020",66,49,0,24,25,24,0
"Himachal Pradesh","04/04/2020",66,6,1,1,4,2,16.67
"Jammu and Kashmir","04/04/2020",66,75,2,3,70,5,2.67
"Jharkhand","04/04/2020",66,2,0,0,2,0,0
"Karnataka","04/04/2020",66,128,3,12,113,15,2.34
"Kerala","04/04/2020",66,295,2,41,252,43,0.68
"Ladakh","04/04/2020",66,14,0,3,11,3,0
"Madhya Pradesh","04/04/2020",66,104,6,0,98,6,5.77
"Maharashtra","04/04/2020",66,490,24,42,424,66,4.9
"Manipur","04/04/2020",66,2,0,0,2,0,0
"Meghalaya","04/04/2020",66,0,0,0,0,0,0
"Mizoram","04/04/2020",66,1,0,0,1,0,0
"Nagaland","04/04/2020",66,0,0,0,0,0,0
"Odisha","04/04/2020",66,5,0,0,5,0,0
"Puducherry","04/04/2020",66,5,0,1,4,1,0
"Punjab","04/04/2020",66,57,5,1,51,6,8.77
"Rajasthan","04/04/2020",66,200,0,21,179,21,0
"Sikkim","04/04/2020",66,0,0,0,0,0,0
"Tamil Nadu","04/04/2020",66,411,2,6,403,8,0.49
"Telengana","04/04/2020",66,159,7,1,151,8,4.4
"Tripura","04/04/2020",66,0,0,0,0,0,0
"Unclassified","04/04/2020",66,0,0,0,0,0,0
"Uttar Pradesh","04/04/2020",66,174,2,19,153,21,1.15
"Uttarakhand","04/04/2020",66,16,0,2,14,2,0
"West Bengal","04/04/2020",66,69,3,3,63,6,4.35
"Andaman and Nicobar Islands","05/04/2020",67,10,0,0,10,0,0
"Andhra Pradesh","05/04/2020",67,190,1,1,188,2,0.53
"Arunachal Pradesh","05/04/2020",67,1,0,0,1,0,0
"Assam","05/04/2020",67,26,0,0,26,0,0
"Bihar","05/04/2020",67,30,1,0,29,1,3.33
"Chandigarh","05/04/2020",67,18,0,0,18,0,0
"Chhattisgarh","05/04/2020",67,9,0,3,6,3,0
"Dadar Nagar Haveli","05/04/2020",67,0,0,0,0,0,0
"Delhi","05/04/2020",67,503,7,18,478,25,1.39
"Goa","05/04/2020",67,7,0,0,7,0,0
"Gujarat","05/04/2020",67,122,11,18,93,29,9.02
"Haryana","05/04/2020",67,59,1,25,33,26,1.69
"Himachal Pradesh","05/04/2020",67,6,1,1,4,2,16.67
"Jammu and Kashmir","05/04/2020",67,106,2,4,100,6,1.89
"Jharkhand","05/04/2020",67,3,0,0,3,0,0
"Karnataka","05/04/2020",67,144,4,12,128,16,2.78
"Kerala","05/04/2020",67,306,2,49,255,51,0.65
"Ladakh","05/04/2020",67,14,0,10,4,10,0
"Madhya Pradesh","05/04/2020",67,165,9,0,156,9,5.45
"Maharashtra","05/04/2020",67,490,24,42,424,66,4.9
"Manipur","05/04/2020",67,2,0,0,2,0,0
"Meghalaya","05/04/2020",67,0,0,0,0,0,0
"Mizoram","05/04/2020",67,1,0,0,1,0,0
"Nagaland","05/04/2020",67,0,0,0,0,0,0
"Odisha","05/04/2020",67,20,0,0,20,0,0
"Puducherry","05/04/2020",67,5,0,1,4,1,0
"Punjab","05/04/2020",67,57,5,1,51,6,8.77
"Rajasthan","05/04/2020",67,200,0,21,179,21,0
"Sikkim","05/04/2020",67,0,0,0,0,0,0
"Tamil Nadu","05/04/2020",67,485,3,6,476,9,0.62
"Telengana","05/04/2020",67,269,7,32,230,39,2.6
"Tripura","05/04/2020",67,0,0,0,0,0,0
"Unclassified","05/04/2020",67,0,0,0,0,0,0
"Uttar Pradesh","05/04/2020",67,227,2,19,206,21,0.88
"Uttarakhand","05/04/2020",67,22,0,2,20,2,0
"West Bengal","05/04/2020",67,80,3,10,67,13,3.75
"Andaman and Nicobar Islands","06/04/2020",68,10,0,0,10,0,0
"Andhra Pradesh","06/04/2020",68,226,3,1,222,4,1.33
"Arunachal Pradesh","06/04/2020",68,1,0,0,1,0,0
"Assam","06/04/2020",68,26,0,0,26,0,0
"Bihar","06/04/2020",68,32,1,0,31,1,3.12
"Chandigarh","06/04/2020",68,18,0,0,18,0,0
"Chhattisgarh","06/04/2020",68,10,0,8,2,8,0
"Dadar Nagar Haveli","06/04/2020",68,0,0,0,0,0,0
"Delhi","06/04/2020",68,523,7,19,497,26,1.34
"Goa","06/04/2020",68,7,0,0,7,0,0
"Gujarat","06/04/2020",68,144,12,22,110,34,8.33
"Haryana","06/04/2020",68,84,1,25,58,26,1.19
"Himachal Pradesh","06/04/2020",68,13,1,2,10,3,7.69
"Jammu and Kashmir","06/04/2020",68,109,2,4,103,6,1.83
"Jharkhand","06/04/2020",68,4,0,0,4,0,0
"Karnataka","06/04/2020",68,151,4,12,135,16,2.65
"Kerala","06/04/2020",68,314,2,55,257,57,0.64
"Ladakh","06/04/2020",68,14,0,10,4,10,0
"Madhya Pradesh","06/04/2020",68,165,9,0,156,9,5.45
"Maharashtra","06/04/2020",68,748,45,56,647,101,6.02
"Manipur","06/04/2020",68,2,0,0,2,0,0
"Meghalaya","06/04/2020",68,0,0,0,0,0,0
"Mizoram","06/04/2020",68,1,0,0,1,0,0
"Nagaland","06/04/2020",68,0,0,0,0,0,0
"Odisha","06/04/2020",68,21,0,2,19,2,0
"Puducherry","06/04/2020",68,5,0,1,4,1,0
"Punjab","06/04/2020",68,76,6,4,66,10,7.89
"Rajasthan","06/04/2020",68,274,0,21,253,21,0
"Sikkim","06/04/2020",68,0,0,0,0,0,0
"Tamil Nadu","06/04/2020",68,571,5,8,558,13,0.88
"Telengana","06/04/2020",68,321,7,34,280,41,2.18
"Tripura","06/04/2020",68,0,0,0,0,0,0
"Unclassified","06/04/2020",68,0,0,0,0,0,0
"Uttar Pradesh","06/04/2020",68,305,3,21,281,24,0.98
"Uttarakhand","06/04/2020",68,26,0,4,22,4,0
"West Bengal","06/04/2020",68,80,3,10,67,13,3.75
"Andaman and Nicobar Islands","07/04/2020",69,10,0,0,10,0,0
"Andhra Pradesh","07/04/2020",69,266,3,1,262,4,1.13
"Arunachal Pradesh","07/04/2020",69,1,0,0,1,0,0
"Assam","07/04/2020",69,26,0,0,26,0,0
"Bihar","07/04/2020",69,32,1,0,31,1,3.12
"Chandigarh","07/04/2020",69,18,0,7,11,7,0
"Chhattisgarh","07/04/2020",69,10,0,9,1,9,0
"Dadar Nagar Haveli","07/04/2020",69,0,0,0,0,0,0
"Delhi","07/04/2020",69,576,7,21,548,28,1.22
"Goa","07/04/2020",69,7,0,0,7,0,0
"Gujarat","07/04/2020",69,165,13,25,127,38,7.88
"Haryana","07/04/2020",69,90,1,25,64,26,1.11
"Himachal Pradesh","07/04/2020",69,13,1,2,10,3,7.69
"Jammu and Kashmir","07/04/2020",69,116,2,4,110,6,1.72
"Jharkhand","07/04/2020",69,4,0,0,4,0,0
"Karnataka","07/04/2020",69,175,4,25,146,29,2.29
"Kerala","07/04/2020",69,327,2,58,267,60,0.61
"Ladakh","07/04/2020",69,14,0,10,4,10,0
"Madhya Pradesh","07/04/2020",69,229,13,0,216,13,5.68
"Maharashtra","07/04/2020",69,868,48,56,764,104,5.53
"Manipur","07/04/2020",69,2,0,0,2,0,0
"Meghalaya","07/04/2020",69,0,0,0,0,0,0
"Mizoram","07/04/2020",69,1,0,0,1,0,0
"Nagaland","07/04/2020",69,0,0,0,0,0,0
"Odisha","07/04/2020",69,42,1,2,39,3,2.38
"Puducherry","07/04/2020",69,5,0,1,4,1,0
"Punjab","07/04/2020",69,91,7,4,80,11,7.69
"Rajasthan","07/04/2020",69,288,3,21,264,24,1.04
"Sikkim","07/04/2020",69,0,0,0,0,0,0
"Tamil Nadu","07/04/2020",69,621,5,8,608,13,0.81
"Telengana","07/04/2020",69,364,7,35,322,42,1.92
"Tripura","07/04/2020",69,1,0,0,1,0,0
"Unclassified","07/04/2020",69,0,0,0,0,0,0
"Uttar Pradesh","07/04/2020",69,305,3,21,281,24,0.98
"Uttarakhand","07/04/2020",69,31,0,5,26,5,0
"West Bengal","07/04/2020",69,91,3,13,75,16,3.3
"Andaman and Nicobar Islands","08/04/2020",70,10,0,0,10,0,0
"Andhra Pradesh","08/04/2020",70,305,4,5,296,9,1.31
"Arunachal Pradesh","08/04/2020",70,1,0,0,1,0,0
"Assam","08/04/2020",70,27,0,0,27,0,0
"Bihar","08/04/2020",70,38,1,0,37,1,2.63
"Chandigarh","08/04/2020",70,18,0,7,11,7,0
"Chhattisgarh","08/04/2020",70,10,0,9,1,9,0
"Dadar Nagar Haveli","08/04/2020",70,0,0,0,0,0,0
"Delhi","08/04/2020",70,576,9,21,546,30,1.56
"Goa","08/04/2020",70,7,0,0,7,0,0
"Gujarat","08/04/2020",70,165,13,25,127,38,7.88
"Haryana","08/04/2020",70,147,3,28,116,31,2.04
"Himachal Pradesh","08/04/2020",70,18,1,2,15,3,5.56
"Jammu and Kashmir","08/04/2020",70,116,2,4,110,6,1.72
"Jharkhand","08/04/2020",70,4,0,0,4,0,0
"Karnataka","08/04/2020",70,175,4,25,146,29,2.29
"Kerala","08/04/2020",70,336,2,70,264,72,0.6
"Ladakh","08/04/2020",70,14,0,10,4,10,0
"Madhya Pradesh","08/04/2020",70,229,13,0,216,13,5.68
"Maharashtra","08/04/2020",70,1018,64,79,875,143,6.29
"Manipur","08/04/2020",70,2,0,0,2,0,0
"Meghalaya","08/04/2020",70,0,0,0,0,0,0
"Mizoram","08/04/2020",70,1,0,0,1,0,0
"Nagaland","08/04/2020",70,0,0,0,0,0,0
"Odisha","08/04/2020",70,42,1,2,39,3,2.38
"Puducherry","08/04/2020",70,5,0,1,4,1,0
"Punjab","08/04/2020",70,91,7,4,80,11,7.69
"Rajasthan","08/04/2020",70,328,3,21,304,24,0.91
"Sikkim","08/04/2020",70,0,0,0,0,0,0
"Tamil Nadu","08/04/2020",70,690,7,19,664,26,1.01
"Telengana","08/04/2020",70,427,7,35,385,42,1.64
"Tripura","08/04/2020",70,1,0,0,1,0,0
"Unclassified","08/04/2020",70,0,0,0,0,0,0
"Uttar Pradesh","08/04/2020",70,343,3,26,314,29,0.87
"Uttarakhand","08/04/2020",70,31,0,5,26,5,0
"West Bengal","08/04/2020",70,99,5,13,81,18,5.05
"Andaman and Nicobar Islands","09/04/2020",71,11,0,0,11,0,0
"Andhra Pradesh","09/04/2020",71,348,4,6,338,10,1.15
"Arunachal Pradesh","09/04/2020",71,1,0,0,1,0,0
"Assam","09/04/2020",71,28,0,0,28,0,0
"Bihar","09/04/2020",71,39,1,0,38,1,2.56
"Chandigarh","09/04/2020",71,18,0,7,11,7,0
"Chhattisgarh","09/04/2020",71,10,0,9,1,9,0
"Dadar Nagar Haveli","09/04/2020",71,0,0,0,0,0,0
"Delhi","09/04/2020",71,669,9,21,639,30,1.35
"Goa","09/04/2020",71,7,0,0,7,0,0
"Gujarat","09/04/2020",71,179,16,25,138,41,8.94
"Haryana","09/04/2020",71,169,3,29,137,32,1.78
"Himachal Pradesh","09/04/2020",71,18,1,2,15,3,5.56
"Jammu and Kashmir","09/04/2020",71,158,4,4,150,8,2.53
"Jharkhand","09/04/2020",71,13,0,0,13,0,0
"Karnataka","09/04/2020",71,181,5,28,148,33,2.76
"Kerala","09/04/2020",71,345,2,83,260,85,0.58
"Ladakh","09/04/2020",71,14,0,10,4,10,0
"Madhya Pradesh","09/04/2020",71,259,16,0,243,16,6.18
"Maharashtra","09/04/2020",71,1135,72,117,946,189,6.34
"Manipur","09/04/2020",71,2,0,1,1,1,0
"Meghalaya","09/04/2020",71,0,0,0,0,0,0
"Mizoram","09/04/2020",71,1,0,0,1,0,0
"Nagaland","09/04/2020",71,0,0,0,0,0,0
"Odisha","09/04/2020",71,42,1,2,39,3,2.38
"Puducherry","09/04/2020",71,5,0,1,4,1,0
"Punjab","09/04/2020",71,101,8,4,89,12,7.92
"Rajasthan","09/04/2020",71,383,3,21,359,24,0.78
"Sikkim","09/04/2020",71,0,0,0,0,0,0
"Tamil Nadu","09/04/2020",71,738,8,21,709,29,1.08
"Telengana","09/04/2020",71,442,7,35,400,42,1.58
"Tripura","09/04/2020",71,1,0,0,1,0,0
"Unclassified","09/04/2020",71,0,0,0,0,0,0
"Uttar Pradesh","09/04/2020",71,410,4,31,375,35,0.98
"Uttarakhand","09/04/2020",71,35,0,5,30,5,0
"West Bengal","09/04/2020",71,103,5,16,82,21,4.85
"Andaman and Nicobar Islands","10/04/2020",72,11,0,0,11,0,0
"Andhra Pradesh","10/04/2020",72,363,6,7,350,13,1.65
"Arunachal Pradesh","10/04/2020",72,1,0,0,1,0,0
"Assam","10/04/2020",72,29,0,0,29,0,0
"Bihar","10/04/2020",72,60,1,0,59,1,1.67
"Chandigarh","10/04/2020",72,18,0,7,11,7,0
"Chhattisgarh","10/04/2020",72,10,0,9,1,9,0
"Dadar Nagar Haveli","10/04/2020",72,0,0,0,0,0,0
"Delhi","10/04/2020",72,898,13,25,860,38,1.45
"Goa","10/04/2020",72,7,0,1,6,1,0
"Gujarat","10/04/2020",72,241,17,26,198,43,7.05
"Haryana","10/04/2020",72,169,3,29,137,32,1.78
"Himachal Pradesh","10/04/2020",72,28,1,6,21,7,3.57
"Jammu and Kashmir","10/04/2020",72,184,4,6,174,10,2.17
"Jharkhand","10/04/2020",72,13,1,0,12,1,7.69
"Karnataka","10/04/2020",72,197,6,30,161,36,3.05
"Kerala","10/04/2020",72,357,2,96,259,98,0.56
"Ladakh","10/04/2020",72,15,0,10,5,10,0
"Madhya Pradesh","10/04/2020",72,259,16,0,243,16,6.18
"Maharashtra","10/04/2020",72,1364,97,125,1142,222,7.11
"Manipur","10/04/2020",72,2,0,1,1,1,0
"Meghalaya","10/04/2020",72,0,0,0,0,0,0
"Mizoram","10/04/2020",72,1,0,0,1,0,0
"Nagaland","10/04/2020",72,0,0,0,0,0,0
"Odisha","10/04/2020",72,44,1,2,41,3,2.27
"Puducherry","10/04/2020",72,5,0,1,4,1,0
"Punjab","10/04/2020",72,132,11,5,116,16,8.33
"Rajasthan","10/04/2020",72,463,3,21,439,24,0.65
"Sikkim","10/04/2020",72,0,0,0,0,0,0
"Tamil Nadu","10/04/2020",72,834,8,21,805,29,0.96
"Telengana","10/04/2020",72,473,7,35,431,42,1.48
"Tripura","10/04/2020",72,1,0,0,1,0,0
"Unclassified","10/04/2020",72,0,0,0,0,0,0
"Uttar Pradesh","10/04/2020",72,431,4,32,395,36,0.93
"Uttarakhand","10/04/2020",72,35,0,5,30,5,0
"West Bengal","10/04/2020",72,116,5,16,95,21,4.31
"Andaman and Nicobar Islands","11/04/2020",73,11,0,0,11,0,0
"Andhra Pradesh","11/04/2020",73,381,6,11,364,17,1.57
"Arunachal Pradesh","11/04/2020",73,1,0,0,1,0,0
"Assam","11/04/2020",73,29,1,0,28,1,3.45
"Bihar","11/04/2020",73,60,1,0,59,1,1.67
"Chandigarh","11/04/2020",73,18,0,7,11,7,0
"Chhattisgarh","11/04/2020",73,18,0,9,9,9,0
"Dadar Nagar Haveli","11/04/2020",73,0,0,0,0,0,0
"Delhi","11/04/2020",73,903,14,25,864,39,1.55
"Goa","11/04/2020",73,7,0,1,6,1,0
"Gujarat","11/04/2020",73,308,19,31,258,50,6.17
"Haryana","11/04/2020",73,177,3,29,145,32,1.69
"Himachal Pradesh","11/04/2020",73,28,1,6,21,7,3.57
"Jammu and Kashmir","11/04/2020",73,207,4,6,197,10,1.93
"Jharkhand","11/04/2020",73,17,1,0,16,1,5.88
"Karnataka","11/04/2020",73,214,6,37,171,43,2.8
"Kerala","11/04/2020",73,364,2,123,239,125,0.55
"Ladakh","11/04/2020",73,15,0,10,5,10,0
"Madhya Pradesh","11/04/2020",73,443,33,0,410,33,7.45
"Maharashtra","11/04/2020",73,1574,110,188,1276,298,6.99
"Manipur","11/04/2020",73,2,0,1,1,1,0
"Meghalaya","11/04/2020",73,0,0,0,0,0,0
"Mizoram","11/04/2020",73,1,0,0,1,0,0
"Nagaland","11/04/2020",73,0,0,0,0,0,0
"Odisha","11/04/2020",73,48,1,2,45,3,2.08
"Puducherry","11/04/2020",73,7,0,1,6,1,0
"Punjab","11/04/2020",73,132,11,5,116,16,8.33
"Rajasthan","11/04/2020",73,553,3,21,529,24,0.54
"Sikkim","11/04/2020",73,0,0,0,0,0,0
"Tamil Nadu","11/04/2020",73,911,8,44,859,52,0.88
"Telengana","11/04/2020",73,504,9,43,452,52,1.79
"Tripura","11/04/2020",73,2,0,0,2,0,0
"Unclassified","11/04/2020",73,0,0,0,0,0,0
"Uttar Pradesh","11/04/2020",73,433,4,32,397,36,0.92
"Uttarakhand","11/04/2020",73,35,0,5,30,5,0
"West Bengal","11/04/2020",73,126,5,16,105,21,3.97
"Andaman and Nicobar Islands","12/04/2020",74,11,0,10,1,10,0
"Andhra Pradesh","12/04/2020",74,381,6,11,364,17,1.57
"Arunachal Pradesh","12/04/2020",74,1,0,0,1,0,0
"Assam","12/04/2020",74,29,1,0,28,1,3.45
"Bihar","12/04/2020",74,64,1,19,44,20,1.56
"Chandigarh","12/04/2020",74,19,0,7,12,7,0
"Chhattisgarh","12/04/2020",74,25,0,10,15,10,0
"Dadar Nagar Haveli","12/04/2020",74,0,0,0,0,0,0
"Delhi","12/04/2020",74,1069,19,25,1025,44,1.78
"Goa","12/04/2020",74,7,0,5,2,5,0
"Gujarat","12/04/2020",74,432,22,44,366,66,5.09
"Haryana","12/04/2020",74,185,3,29,153,32,1.62
"Himachal Pradesh","12/04/2020",74,32,1,6,25,7,3.12
"Jammu and Kashmir","12/04/2020",74,224,4,6,214,10,1.79
"Jharkhand","12/04/2020",74,17,1,0,16,1,5.88
"Karnataka","12/04/2020",74,226,6,37,183,43,2.65
"Kerala","12/04/2020",74,374,2,142,230,144,0.53
"Ladakh","12/04/2020",74,15,0,10,5,10,0
"Madhya Pradesh","12/04/2020",74,564,36,0,528,36,6.38
"Maharashtra","12/04/2020",74,1761,127,208,1426,335,7.21
"Manipur","12/04/2020",74,2,0,1,1,1,0
"Meghalaya","12/04/2020",74,0,0,0,0,0,0
"Mizoram","12/04/2020",74,1,0,0,1,0,0
"Nagaland","12/04/2020",74,0,0,0,0,0,0
"Odisha","12/04/2020",74,54,1,12,41,13,1.85
"Puducherry","12/04/2020",74,7,0,1,6,1,0
"Punjab","12/04/2020",74,151,11,5,135,16,7.28
"Rajasthan","12/04/2020",74,700,3,21,676,24,0.43
"Sikkim","12/04/2020",74,0,0,0,0,0,0
"Tamil Nadu","12/04/2020",74,969,10,44,915,54,1.03
"Telengana","12/04/2020",74,504,9,43,452,52,1.79
"Tripura","12/04/2020",74,2,0,0,2,0,0
"Unclassified","12/04/2020",74,0,0,0,0,0,0
"Uttar Pradesh","12/04/2020",74,452,5,45,402,50,1.11
"Uttarakhand","12/04/2020",74,35,0,5,30,5,0
"West Bengal","12/04/2020",74,134,5,19,110,24,3.73
"Andaman and Nicobar Islands","13/04/2020",75,11,0,10,1,10,0
"Andhra Pradesh","13/04/2020",75,432,7,11,414,18,1.62
"Arunachal Pradesh","13/04/2020",75,1,0,0,1,0,0
"Assam","13/04/2020",75,31,1,0,30,1,3.23
"Bihar","13/04/2020",75,64,1,26,37,27,1.56
"Chandigarh","13/04/2020",75,21,0,7,14,7,0
"Chhattisgarh","13/04/2020",75,31,0,10,21,10,0
"Dadar Nagar Haveli","13/04/2020",75,0,0,0,0,0,0
"Delhi","13/04/2020",75,1154,24,27,1103,51,2.08
"Goa","13/04/2020",75,7,0,5,2,5,0
"Gujarat","13/04/2020",75,539,26,47,466,73,4.82
"Haryana","13/04/2020",75,185,3,29,153,32,1.62
"Himachal Pradesh","13/04/2020",75,32,1,13,18,14,3.12
"Jammu and Kashmir","13/04/2020",75,245,4,6,235,10,1.63
"Jharkhand","13/04/2020",75,19,2,0,17,2,10.53
"Karnataka","13/04/2020",75,247,6,59,182,65,2.43
"Kerala","13/04/2020",75,376,3,179,194,182,0.8
"Ladakh","13/04/2020",75,15,0,10,5,10,0
"Madhya Pradesh","13/04/2020",75,604,43,44,517,87,7.12
"Maharashtra","13/04/2020",75,1985,149,217,1619,366,7.51
"Manipur","13/04/2020",75,2,0,1,1,1,0
"Meghalaya","13/04/2020",75,0,0,0,0,0,0
"Mizoram","13/04/2020",75,1,0,0,1,0,0
"Nagaland","13/04/2020",75,1,0,0,1,0,0
"Odisha","13/04/2020",75,54,1,12,41,13,1.85
"Puducherry","13/04/2020",75,7,0,1,6,1,0
"Punjab","13/04/2020",75,167,11,14,142,25,6.59
"Rajasthan","13/04/2020",75,812,3,21,788,24,0.37
"Sikkim","13/04/2020",75,0,0,0,0,0,0
"Tamil Nadu","13/04/2020",75,1075,11,50,1014,61,1.02
"Telengana","13/04/2020",75,562,16,100,446,116,2.85
"Tripura","13/04/2020",75,2,0,0,2,0,0
"Unclassified","13/04/2020",75,0,0,0,0,0,0
"Uttar Pradesh","13/04/2020",75,483,5,47,431,52,1.04
"Uttarakhand","13/04/2020",75,35,0,5,30,5,0
"West Bengal","13/04/2020",75,152,7,29,116,36,4.61
"Andaman and Nicobar Islands","14/04/2020",76,11,0,10,1,10,0
"Andhra Pradesh","14/04/2020",76,473,9,14,450,23,1.9
"Arunachal Pradesh","14/04/2020",76,1,0,0,1,0,0
"Assam","14/04/2020",76,31,1,0,30,1,3.23
"Bihar","14/04/2020",76,66,1,26,39,27,1.52
"Chandigarh","14/04/2020",76,21,0,7,14,7,0
"Chhattisgarh","14/04/2020",76,31,0,10,21,10,0
"Dadar Nagar Haveli","14/04/2020",76,0,0,0,0,0,0
"Delhi","14/04/2020",76,1510,28,30,1452,58,1.85
"Goa","14/04/2020",76,7,0,5,2,5,0
"Gujarat","14/04/2020",76,617,26,55,536,81,4.21
"Haryana","14/04/2020",76,199,3,34,162,37,1.51
"Himachal Pradesh","14/04/2020",76,32,1,13,18,14,3.12
"Jammu and Kashmir","14/04/2020",76,270,4,16,250,20,1.48
"Jharkhand","14/04/2020",76,24,2,0,22,2,8.33
"Karnataka","14/04/2020",76,258,9,65,184,74,3.49
"Kerala","14/04/2020",76,379,3,198,178,201,0.79
"Ladakh","14/04/2020",76,15,0,10,5,10,0
"Madhya Pradesh","14/04/2020",76,730,50,51,629,101,6.85
"Maharashtra","14/04/2020",76,2337,160,229,1948,389,6.85
"Manipur","14/04/2020",76,2,0,1,1,1,0
"Meghalaya","14/04/2020",76,1,0,0,1,0,0
"Mizoram","14/04/2020",76,1,0,0,1,0,0
"Nagaland","14/04/2020",76,1,0,0,1,0,0
"Odisha","14/04/2020",76,55,1,18,36,19,1.82
"Puducherry","14/04/2020",76,7,0,1,6,1,0
"Punjab","14/04/2020",76,176,12,14,150,26,6.82
"Rajasthan","14/04/2020",76,879,3,133,743,136,0.34
"Sikkim","14/04/2020",76,0,0,0,0,0,0
"Tamil Nadu","14/04/2020",76,1173,11,58,1104,69,0.94
"Telengana","14/04/2020",76,624,17,100,507,117,2.72
"Tripura","14/04/2020",76,2,0,0,2,0,0
"Unclassified","14/04/2020",76,0,0,0,0,0,0
"Uttar Pradesh","14/04/2020",76,657,5,49,603,54,0.76
"Uttarakhand","14/04/2020",76,35,0,7,28,7,0
"West Bengal","14/04/2020",76,190,7,36,147,43,3.68
"Andaman and Nicobar Islands","15/04/2020",77,11,0,10,1,10,0
"Andhra Pradesh","15/04/2020",77,503,9,16,478,25,1.79
"Arunachal Pradesh","15/04/2020",77,1,0,0,1,0,0
"Assam","15/04/2020",77,33,1,0,32,1,3.03
"Bihar","15/04/2020",77,70,1,29,40,30,1.43
